video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description,,,,,,,,
5ugKfHgsmYw,18.08.02,闄歌嚜銉樸儶銆佸瀭鐩淬伀钀戒笅锛濊矾涓娿伄杌娿亴鎾奖,鏅備簨閫氫俊鏄犲儚銈汇兂銈裤兗,25,2018-02-06T03:04:37.000Z,"浜嬫晠|""浣愯硛""|""浣愯硛鐪?|""""銉樸儶銈炽儣銈裤兗""""|""""銉樸儶""""|""""鑷闅?""|""""澧滆惤""""|""""钀戒笅""""|""""鐝惧牬""""|""""绁炲熂甯?""|""""銉夈儵銈ゃ儢銉偝銉笺儉銉?""""",312569,807,250,0,https://i.ytimg.com/vi/5ugKfHgsmYw/default.jpg,TRUE,FALSE,FALSE,浣愯硛鐪岀鍩煎競銇皯瀹躲伀澧滆惤銇椼仧闄镐笂鑷闅娿伄锛★绩锛栵紨锛ゆ垿闂樸儤銉偝銉椼偪銉笺亴鍨傜洿銇惤涓嬨仚銈嬫瀛愩倰銆佽繎銇忋伀銇勩仧杌娿伄銉夈儵銈ゃ儢銉偝銉笺儉銉笺亴鎹夈亪銇︺亜銇熴亾銇ㄣ亴锛栨棩鍒嗐亱銇ｃ仧銆俓n銆€鐝惧牬銇崡銇嬨倝鎾奖銇曘倢銇熸槧鍍忋仹銇€佹澅銇嬨倝瑗裤伀椋涜銇欍倠銉樸儶銇岀獊鐒躲€佹棣栥倰涓嬨伀鍚戙亼銇︺亶銈娿倐銇垮洖杌仚銈嬨倛銇嗐伀钀戒笅銆傘儤銉伄鎬ラ檷涓嬨仺鍚屾檪銇€佹浣撱伄涓€閮ㄣ仺銇裤倝銈屻倠鐗╀綋銇岃惤銇°仸銇勩亸妲樺瓙銈傛槧銇ｃ仸銇勩仧銆俓n銆€閷茬敾銇椼仧浣愯硛鍩庡寳鑷嫊杌婂鏍★紙浣愯硛甯傦級銇倛銈嬨仺銆佹挳褰卞牬鎵€銇従鍫淬亱銈夌磩锛戯紟锛曘偔銉儭銉笺儓銉崡銇鍩煎競鍐呫伄璺笂銆傛檪闁撹鏁淬伄銇熴倎鍋滆粖銇椼仸銇勩仧閫佽繋杌娿伄銉夈儵銈ゃ儢銉偝銉笺儉銉笺伀銆佸伓鐒舵槧銈婅炯銈撱仹銇勩仧銇ㄣ亜銇嗐€備綈璩€鍩庡寳鑷嫊杌婂鏍℃彁渚涖€傘€愭檪浜嬮€氫俊鏄犲儚銈汇兂銈裤兗銆?,,,,,,,,
HaZzVUBlEGE,18.08.02,闆仺銇俱倠銇ㄣ伅銇€?Snow and Maru&Hana.-,mugumogu,15,2018-02-07T00:27:07.000Z,"Maru|""cat""|""kitty""|""pets""|""銇俱倠""|""鐚?|""""銇亾""""""",57668,2954,24,223,https://i.ytimg.com/vi/HaZzVUBlEGE/default.jpg,FALSE,FALSE,FALSE,鏈€鍒濄伄銈枫兗銉炽伅Xperia銇偣銉笺儜銉笺偣銉兗銇ф挳褰便仐銇熴倐銇仹銇欍€俓nI took the first scene with Xperia(sper slow).\nBGM:銉曘儶銉奸煶妤界礌鏉?H/MIX GALLERY http://www.hmix.net/\nBlog: http://sisinmaru.com/\nInstagram: https://www.instagram.com/maruhanamogu,,,,,,,,
J_loNEewV8s,18.08.02,銉儦銈笺兂鍦扮悆  DJ绀鹃暦&DJ閵€澶?haru na,23,2018-02-06T12:34:16.000Z,[none],25669,122,9,4,https://i.ytimg.com/vi/J_loNEewV8s/default.jpg,FALSE,FALSE,FALSE,,,,,,,,,,
QghTQMLZvTo,18.08.02,鍙版咕銇6.0鍦伴渿銆€銉涖儐銉仾銇╄鏁般伄寤虹墿銇屽€掑(18/02/07),ANNnewsCH,25,2018-02-06T21:19:11.000Z,"銉嬨儱銉笺偣|""NEWS""|""ANN""|""銉嗐儸銉撴湞鏃?|""""銉嗐儸鏈?""|""""tvasahi""""|""""TV ASAHI""""|""""鈻测柌""""|""""宄舵湰鐪熻。""""|""""鍚夐噹鐪熸不""""|""""鍙版咕""""|""""闇囨簮""""|""""銉炪偘銉嬨儊銉ャ兗銉?""|""""鍦伴渿""""|""""銉撱儷""""|""""鍊掑""""|""""姝讳骸""""""",41437,104,20,0,https://i.ytimg.com/vi/QghTQMLZvTo/default.jpg,TRUE,FALSE,FALSE,鍙版咕鏉遍儴銈掗渿婧愩仺銇欍倠銉炪偘銉嬨儊銉ャ兗銉?.0銇ぇ銇嶃仾鍦伴渿銇屻亗銈娿伨銇椼仧銆傝鏁般伄銉撱儷銇屽€掑銇欍倠銇仼銇椼仸銆?浜恒亴姝讳骸銇椼仸銇勩伨銇欍€傘€€鏃ユ湰鏅傞枔7鏃ュ崍鍓?鏅?0鍒嗐仈銈嶃€佸彴婀炬澅閮ㄣ伄鑺辫摦甯傘伄娌?8銈儹銈掗渿婧愩仺銇欍倠鍦伴渿銇屻亗銈娿伨銇椼仧銆俓n銉汇兓銉昏浜嬨伄缍氥亶銆併仢銇粬銇儖銉ャ兗銈广伅銈炽儊銉┿亱銈夛紒\n[銉嗐儸鏈濓綆锝咃綏锝揮 http://www.tv-asahi.co.jp/ann/,,,,,,,,
RdveHyJ7kjk,18.08.02,1400浜恒伄鐢锋€с亴No.1銇伕銈撱仩鐢熴儊銉с偝浣溿仯銇︺伩銇?!! 銉戙兇銈с兓銉夈偉銉汇偡銉с偝銉?cook kafemaru,26,2018-02-07T08:49:19.000Z,"Ganache Valentine chocolate|""ganache San Valentino cioccolato""|""ganache Valentine cokelat""|""ganache Valentine choklad""|""ganache Enamorado chocolate""|""Ganache 喔佮覆喔｀箤喔斷箒喔笖喔囙竸喔о覆喔∴福喔编竵 喔娻箛喔竸喙傕竵喙佮弗喔?|""""ph峄?s么 c么 la Valentine s么 c么 la""""|""""ganache namorados chocolate""""|""""臧€雮橃妶 鞎犾澑 齑堨綔毽?""""",63490,3417,21,260,https://i.ytimg.com/vi/RdveHyJ7kjk/default.jpg,FALSE,FALSE,FALSE,"浠婂洖銇偒銉冦儣銉偄銉椼儶Between銇曘倱銇儛銉兂銈裤偆銉炽伀鐢锋€с亴鏈綋銇倐銈夈亜銇熴亜鎵嬩綔銈娿偣銈ゃ兗銉勮鏌汇倰銇椼仸銇勩仧銇犮亶銆乗n銇倱銇ㄣ€?400浜恒伄鐢锋€с亱銈塏o.1銇伕銇般倢銇熺敓銉併儳銈炽倰Kafemaru娴併仹浣溿仯銇︺伩銇俱仐銇?  鐢熴伄澹般仹銇欍€併€併€併仚銇斻亜!!!!!!!!!!!\n銆屾亱鎰涗腑銇敺鎬?400浜恒伀鑱炪亜銇熺祼鏋溿€乗n銇倱銇?0锛呬互涓娿伄鐢锋€с亴銉愩儸銉炽偪銈ゃ兂銇伅甯傝博銇偣銈ゃ兗銉勩倛銈婃墜浣溿倞銈广偆銉笺儎銈掋倐銈夈亜銇熴亜銇ㄧ瓟銇堛仸銇勩伨銇欍€俓n銇濄仐銇︺€併仾銈撱仺銆?5锛呫伄浜恒伅銆佸灏戜笉鍣ㄧ敤銇с倐澶т笀澶€傞爲寮点仯銇︺亸銈屻倠姘楁寔銇°亴涓€鐣紒銇ㄧ瓟銇堛仸銇勩倠銈撱仹銇欍倛銆併亱銇点亣銇俱倠銇曘倱!銆峔n銇ｃ仸Between銇偣銈裤儍銉曘仌銈撱亴瑷€銇ｃ仸銇娿倝銈屻伨銇椼仧銆俓n\n銇濄倱銇腑銇с€?銉愩儸銉炽偪銈ゃ兂銇敺鎬с亴鏈綋銇倐銈夈亜銇熴亜鎵嬩綔銈娿偣銈ゃ兗銉勩儵銉炽偔銉炽偘绗?浣嶃伀閬搞伆銈屻仧銇伅鐢熴儊銉с偝锛乗n浠婂勾銇儛銉兂銈裤偆銉炽伀銇啊鍗樸仹銇娿仐銈冦倢銇敓銉併儳銈炽倰銉椼儸銈笺兂銉堛仐銇︺伩銇︺伅銇┿亞銇с仚銇?\n銇婂彛銇腑銇с仚銇呫兗銉笺兗銉笺仯銇ㄣ仺銈嶃亼銈嬫湰褰撱伀缇庡懗銇椼亜鐢熴儊銉с偝銇с仚鈾n*銉戙兇銈с兓銉夈偉銉汇偡銉с偝銉?銇儠銉┿兂銈硅獮銇с伄鐢熴儊銉с偝銇〃鐝俱€?銉戙兇銈?銇煶鐣炽€俓n\n鈫撲粖鍥炪伄Between銇曘倱銇偄銉炽偙銉笺儓绲愭灉銇疊etween銇曘倱銇瓼acebook銇с儊銈с儍銈?\nhttps://www.facebook.com/betweenjp/\n\n鈫撲簩浜恒伄鏃ュ父銇屽ぇ鍒囥仾鎬濄亜鍑恒伀銇倠銈儍銉椼儷灏傜敤銈儣銉狟etween銇亾銇°倝鈫揬nhttp://bit.ly/2BEz0S9\n\n***************************************************************************\n銉併儯銉炽儘銉櫥閷层亰椤樸亜銇椼伨銇欌櫔 Subscribe to my channel\nhttps://www.youtube.com/user/soramomo0403\n\n銆怚ngredients銆?4脳13cm Cake Pan \n150g Couverture chocolate(Sweet)銆€銈兗銉欍儷銉併儱銉笺儷銉併儳銈?銈广偆銉笺儓) 150g\n90g Heavy Cream(40% butterfat)   鐢熴偗銉兗銉?90g\n20g Unsalted butter銆€鐒″々銉愩偪銉? 20g\n1tsp  rum銆€銉┿儬閰? 灏忋仌銇?\nUnsweetened cocoa powder銆€鐒＄硸銈炽偝銈儜銈︺儉銉糪n\nPreparation:\n Line the mold with a sheet of parchment paper (or plastic wrap).\n鈶燜inely chop up the chocolate.(Put the chocolate in a bowl )\n鈶n a small bowl , microwave the cream on high for 50 seconds. \nYou may heat cream in a small pot until just hot, do not bring to a boil.\n鈶our the hot heavy cream onto the chocolate and leave it for a moment, then stir slowly and melt the chocolate completely.\n(When the chocolate doesn't melt completely, use a double-boiler.)\n鈶dd the butter and mix until smooth \n鈶わ肌dd the  rum and mix well\n鈶our into parchment paper lined tray, smooth top and refrigerate till set\n(2-3 hours)\n鈶ut into cubes with warm knife, dust with cocoa powder\n\n銆愭潗鏂欍€戜娇鐢ㄣ仐銇熷瀷銇偟銈ゃ偤 14脳13cm \n銈兗銉欍儷銉併儱銉笺儷銉併儳銈?銈广偆銉笺儓) 150g\n鐢熴偗銉兗銉? 90g\n(鍕曠墿鎬с伄鑴傝偑鍒?0锛呬互涓娿伄銈傘伄)\n鐒″々銉愩偪銉? 20g\n銉┿儬閰? 灏忋仌銇?\n(娲嬮厭銇岃嫤鎵嬨仾鏂广伅鍏ャ倢銇亸銇k)\n鐒＄硸銈炽偝銈儜銈︺儉銉糪n銆愪綔銈婃柟銆慭n婧栧倷:\n鍨嬨伀銇偗銉冦偔銉炽偘銈枫兗銉堛倰鏁枫亜銇︺亰銇忋€俓n鈶犮儊銉с偝銉兗銉堛伅鍒汇倱銇с儨銈︺儷銇仼銇叆銈屻倠銆俓n(绱般亱銇忓埢銈撱仩鏂广亴婧躲亱銇欎綔妤亴妤?)\n鈶¤€愮啽瀹瑰櫒銇敓銈儶銉笺儬銈掑叆銈屻仸闆诲瓙銉兂銈?00w40-50绉掋伝銇╂俯銈併倠銆俓n(閸嬨仾銇┿仹娓┿倎銇︺倐ok銆€娌搁ò鐩村墠銇х伀銇嬨倝銇娿倣銇欍亾銇?\n鈶儊銉с偝銇笂銇嬨倝娓┿倎銇熺敓銈儶銉笺儬銈掓敞銇庛€佸皯銇椼仢銇伨銇剧疆銇勩仸銇娿亶\n銈嗐仯銇忋倞銇ㄣ亱銇嶆贩銇溿仸銉併儳銈炽倰婧躲亱銇欍€俓n(瀹屽叏銇憾銇戝垏銈夈仾銇勩仺銇嶃伅銆佹汞鐓庛伀銇嬨亼銈?\n鈶ｃ儛銈裤兗銈掑姞銇堛仸婊戙倝銇嬨伀銇倠銇俱仹銈堛亸娣枫仠銈嬨€俓n鈶ゃ儵銉犻厭銈掑姞銇堛仸銈堛亸娣枫仠銈嬨€俓n鈶ュ瀷銇儊銉с偝銈掓祦銇椼仸涓娿倰骞炽倝銇仾銈夈仐銇︺€佸喎钄靛韩銇у喎銈勩仚銆俓n(2-3鏅傞枔)\n姘楁场銇屾皸銇仾銈嬨仺銇嶃伅绔逛覆銇仼銈掍娇銇ｃ仸娼般仚銆俓n鈶﹀浐銇俱仯銇熴倝銆佸寘涓併仹銈儍銉堛仐銇︺偝銈炽偄銉戙偊銉€銉笺倰銇俱伓銇欍€俓n(銈儍銉堛伅銇椼仯銇嬨倞鍥恒伨銇ｃ仸銇嬨倝! 銇婃汞銇ф俯銈併仧鍖呬竵銈掋倛銇忔嫮銇嶅彇銈娿€併偒銉冦儓銇欍倠銇ㄣ倛銇?\nmemo\n*閰嶅悎銇銇堛仾銇勩仹銇忋仩銇曘亜銆佸浐銇俱倞銇亸銇忋仾銈嬨仺銇濄伄寰屻伄銈儍銉堛亴\n銇广仧銇ゃ亜銇︺仼銇嗐伀銈傘仾銈夈仾銇忋仾銈娿伨銇欍€俓n*鏅傞枔銇岀祵銇ゃ仺銉併儳銈炽伄姘村垎銈掑惛銇ｃ仸銈炽偝銈儜銈︺儉銉笺亴婀裤倞銇俱仚銇仹銆佸啀搴︺偝銈炽偄銉戙偊銉€銉笺倰銇俱伓銇椼仸銇忋仩銇曘亜銆俓n*淇濆瓨銇偪銉冦儜銉笺仾銇┿伀鍏ャ倢銇﹂噹鑿滃銇搞€俓n(銉愩偪銉笺亴鍏ャ仯銇︺亜銈嬨伄銇ч噹鑿滃浣嶃伄娓╁害銇屽彛銇┿亼銇岃壇銇忋€併仭銈囥亞銇┿亜銇勩仹銇?\n*銉併儳銈炽倰娴併仚鍨嬨伅銇忋仯銇ゃ亱銇亜銈堛亞銇偗銉冦偔銉炽偘銈枫兗銉堛倰鏁枫亜銇︺亰銇戙伆銈裤儍銉戙兗銇仼銇倱銇с倐ok銇с仚銆?
LTDy5e1W_GU,18.08.02,銆愭殗銇ゃ伓銇?銆戙偣銉┿偆銉? 姘楁寔銇°亜銇勶紒銈广儵銈ゃ儬鍕曠敾 鉂?SLIME VIDEO #1183,銈广儵銈ゃ儬 ASMR,24,2018-02-07T08:00:01.000Z,銈广儵銈ゃ儬 闊硘""""銈广儵銈ゃ儬 ASMR""""|""""姘楁寔銇°亜銇勶紒""""|""""銈广儵銈ゃ儬鍕曠敾""""|""""姘楁寔銇°亜銇勶紒銈广儵銈ゃ儬鍕曠敾""""|""""銇娿倠銇熴仾""""|""""銇娿倠銇熴仾銉°偆銈兂銈?""|""""銈ㄣ兂銈裤儭""""|""""娓嬭胺銈搞儯銉戙兂""""|""""銇亜銇ㄣ兗""""|""""UFO銈儯銉冦儊銉ｃ兗""""|""""銈儸銉笺兂銈层兗銉?""|""""銈层兗銉犮偦銉炽偪銉?""|""""UUUM""""|""""2浜虹祫""""|""""銇ゃ伓銇ゃ伓""""|""""銈广儵銈ゃ儬""""|""""浣溿仯銇︺伩銇燂紒""""|""""slime""""|""""omg""""|""""asmr""""|""""slime asmr""""|""""瀹熼〒""""|""""銇傘仯銇°仢銇ｃ仭銈堛仯銇?""|""""銇堛仯銇°們銈?""|""""銈ㄣ儍銉併儯銉?""|""""灏忔渤鎮﹀瓙""""|""""銈偓銉偍銉勩偝""""|""""DIY""""|""""鍙剾銇?""|""""銇ｃ仸銇裤仧""""|""""妞滆""""|""""銈娿仯銇°們銈?""|""""銉儍銉併儯銉?""|""""銈儶銈广偪銉?""|""""浼搞伋銈?""|""""銈儵銈儵""""|""""slime video""""|""""闊炽儠銈с儊""""|""""uuum""""|""""diy""""|""""銉儍銉?""|""""銉儍銉椼偣銉┿偆銉?""|""""銈广儵銈ゃ儬銈傘倞銈傘倞銉夈儵銈淬兂銈偍銈广儓""""|""""銉儍銉椼偣銉┿偆銉?one""""|""""銈广儵銈ゃ儬銈傘倞銈傘倞""""|""""妤藉湌銉欍偆銉欍兗""""|""""satisfying slime""""|""""satisfying video""""|""""satisfying slime video""""|""""most satisfying video""""|""""銈广儵銈ゃ儬銉┿兂銉併儯銉?""|""""銈层兗銉犲疅娉?""|""""銇熴亸銇ｃ仭""""|""""銈层兗銉?""|""""銉炪偆銈儵""""|""""銆愭殗銇ゃ伓銇?銆戙偣銉┿偆銉? 姘楁寔銇°亜銇勶紒銈广儵銈ゃ儬鍕曠敾 鉂?SLIME VIDEO #1183""""""",14346,116,47,106,https://i.ytimg.com/vi/LTDy5e1W_GU/default.jpg,FALSE,FALSE,FALSE,銆愭殗銇ゃ伓銇?銆戙偣銉┿偆銉? 姘楁寔銇°亜銇勶紒銈广儵銈ゃ儬鍕曠敾 鉂?SLIME VIDEO #1183\n 鉂わ笍 Please Subscribe Free Channel  銈广儵銈ゃ儬 ASMR https://goo.gl/Wlsqco \nhttps://www.youtube.com/playlist?list=PLyNSQeCdDRHQvceUFMC21Hw4hI7y8aSEG\n\nThumbnail credit by:\nhttps://www.instagram.com/explore/tags/slime/\nhttps://www.instagram.com/explore/tags/slime/\n\nWatch More video Slime:\n銆愭殗銇ゃ伓銇?銆戙偣銉┿偆銉? 姘楁寔銇°亜銇勶紒銈广儵銈ゃ儬鍕曠敾 鉂?SLIME VIDEO 鈻?https://goo.gl/f4imSt\n\nThanks for watching my video
Wb2TT6X0CKc,18.08.02,銉斻兗銇ㄣ倢锛?41,銇с仭銈冦亞! WEB銇°們銈撱伃銈?24,2018-02-06T15:42:53.000Z,"楂師浜簗""銈广儹銉冦儓""|""銉戙儊銈广儹""|""銇с仭銈冦亞!""|""銉斻兗銇ㄣ倢锛?|""""銉斻兗銉堛儸銉冦偗銉炪兗銉°偆銉?""|""""浜斿弽鐢?""|""""銉忋兗銉囥偣""""|""""銉忋儕銉?""|""""涓囨灇""""|""""GOD""""""",344412,5750,535,1806,https://i.ytimg.com/vi/Wb2TT6X0CKc/default.jpg,FALSE,FALSE,FALSE,鎰忚銉汇仈瑕佹湜銉昏嫤鎯呯瓑銇湰浜恒伄銉勩偆銉冦偪銉笺伀鐩存帴銇┿亞銇炪仯 @higenjin\n銇с仭銈冦亞锛佺法闆嗛儴銇鍘熶汉銇屻償銉笺儓銉儍銈優銉笺儭銈ゃ儔浜斿弽鐢板簵銈掕垶鍙般伀濂姐亶鍕濇墜銇珛銇″洖銈嬨儠銉兗銉€銉犮仾瀹熸垿鐣祫銇с仯銇欍€俓n涓€瑷€銇с伅瑷€銇堛仾銇?鏃ャ仹銇椼仧銆俠y楂師浜篭n\n\n鍑烘紨鑰?\n楂師浜猴紙@higenjin锛塡n\n鍙庨尣鏃?1鏈?鏃n\n鎾奖鍗斿姏搴楄垪:銉斻兗銉堛儸銉冦偗 銉炪兗銉°偆銉変簲鍙嶇敯搴梊nhttps://www.p-world.co.jp/tokyo/marmade2.htm\n\n\n銇с仭銈冦亞锛丠P:http://www.dechau.com\n銈汇偆銉┿儵銈わ紒HP:http://www.dechau.com/area/seirarai/,,,,,,,,,
jfeKoBCmBRc,18.08.02,TWICE銇屾柊鏇层€孋andy Pop銆嶃伄鎸倞浠樸亼鎸囧皫銇ㄣ偆銉炽偪銉撱儱銉硷紒ZIP,銈ㄣ兂銈裤儭銉氥兂銈兂JP,24,2018-02-06T22:10:54.000Z,"TWICE|""ZIP!""",95266,1438,44,117,https://i.ytimg.com/vi/jfeKoBCmBRc/default.jpg,FALSE,FALSE,FALSE,绱呯櫧鍒濆嚭鍫淬伀銇ゃ亜銇︺倐瑾炪倠锛?,,,,,,,,
kpeCmYPB9e8,18.08.02,2/7(涓棩)鏉惧潅澶ц紨銇姇鐞冦兓3搴︾洰銇儢銉儦銉冲叆銈?銇枫倝銇?NPB,17,2018-02-07T02:53:43.000Z,鏉惧潅澶ц紨 鏉惧潅 閲庣悆 鎶曘亽杈笺伩,132727,195,47,153,https://i.ytimg.com/vi/kpeCmYPB9e8/default.jpg,FALSE,FALSE,FALSE,,,,,,,,,,
j4Y_pS5ha3A,18.08.02,銆愮櫤瑕嬨€戝拰鐢扮珳浜恒仌銈撱伄銈傘伄銇ㄦ€濄倧銈屻倠銆屽寳婢ゅ皻銇瓼acebook銆嶈銇ゃ亱銈嬶紒 鎰忓懗娣便仾鏇搞亶杈笺伩銆屻優銈搞仹灏戙仐鐥呫個銈忋€?闂囥偣銉?22,2018-02-07T03:23:03.000Z,"鍜岀敯绔滀汉|""鍖楁并灏?|""""銈偪銈躲儻銉掋偟銈?""|""""17骞撮枔杌熺""""|""""miwa""""|""""facebook""""|""""鏉惧病浼哥煝銇忋倱""""|""""銉ゃ儵銈?""""",62836,40,85,18,https://i.ytimg.com/vi/j4Y_pS5ha3A/default.jpg,FALSE,FALSE,FALSE,銇撱亾銇俱仹鏉ャ倠銇ㄣ倐銇嗛銇嬨仾銇勩仹銇欍伃銉汇兓\n鏃┿亸鏈綋銇亾銇ㄣ倰鍠嬨仯銇熸柟銇屻亜銇勩倱銇樸們銇亜銇с仐銈囥亞銇嬶紵\n銇濄倢銇ㄣ倐瑷樻喍鍠け銇仾銇ｃ仧闅涖伀銆併儖銉ャ兗銈广倓鏄犵敾銇仼銇嬨倝瑷樻喍銈掍綔銈婂嚭銇椼仸銇椼伨銇ｃ仧銇仹銇椼倗銇嗐亱锛焅n\n\n銆愯鎾冦€?7骞撮枔杌熺浜嬩欢銇鎲跺柂澶辩敺鎬с倰鐭ャ倠姝鍔╂墜銇岀従銈?/ 30骞村墠銇秷銇堛仧鏉惧病浼哥煝銇忋倱銇ㄦ柇瀹氥€屻仢銇瓙銇犮亱銈夛紒銆峔nhttps://youtu.be/Q1Fyp_rtc5s\n\n銆愭柊灞曢枊銆?7骞撮枔杌熺銇槝!? 鍜岀敯绔滀汉銇曘倱銇浣撱伅 鍏冦偝銉炽儞銉嬪簵鍝°仹AKB銉炪儖銈伄銈偪銈躲儻銉掋偟銈?鍖楁并灏?銇伄銇嬶紵\nhttps://youtu.be/TY5LfFyhexQ\n\n銆愮稓鍫便€戝厓銈炽兂銉撱儖鍚屽儦銇屽拰鐢扮珳浜恒仌銈撱伄姝ｄ綋銈掓縺鐧姐€屽寳婢ゃ仺瀹屽叏涓€鑷淬€嶃€岃嚜瀹呫倐鍒嗐亱銇ｃ仧銇嬨倝琛屻仯銇︺伩銈嬨€峔nhttps://youtu.be/X1v-q-GmNSU\n\n銆愬拰鐢扮珳浜恒仌銈撱伀銇ゃ亜銇︽柊瑷艰█銆戙倓銇ｃ伇銈婅粺绂佷簨浠躲伅鍢橈紵銆屽寳婢ゃ仯銇﹀ゴ銇悜銇嬨亜銇銇悓绱氱敓銇с仚銆嶅悜銇嬨亜銇銇綇銈撱仹銇勩仧銇嬨倐銇椼倢銇亜浜虹従銈媆nhttps://youtu.be/igbKd9o6PTw\n\n銆愮櫤瑕嬨€戝拰鐢扮珳浜恒仌銈撱伄銈傘伄銇ㄦ€濄倧銈屻倠銆屽寳婢ゅ皻銇瓼acebook銆嶈銇ゃ亱銈嬶紒 鎰忓懗娣便仾鏇搞亶杈笺伩銆屻優銈搞仹灏戙仐鐥呫個銈忋€峔nhttps://youtu.be/j4Y_pS5ha3A\n\n銆愭€ュ睍闁嬨€戙偔銈裤偠銉儝銈点偡銇曘倱銇埗瑕従銈嬶紒17骞撮枔杌熺浜嬩欢銇拰鐢扮珳浜恒仌銈撱伄鐖惰Κ銇嬶紒锛?DNA閼戝畾銈掑疅琛孿nhttps://youtu.be/dJUAMDuSu-s\n\n銆愯鎾冪稓鍫便€戝拰鐢扮珳浜恒仌銈撱仺鏉惧病浼哥煝銇忋倱銇瓺NA閼戝畾銇祼鏋溿兓銉汇兓17骞撮枔杌熺浜嬩欢銇湡鐩搞伅锛侊紵\nhttps://youtu.be/pwSstAOIsyM,,,,,,,,,,
MnQYdnYWCPQ,18.08.02,绉嬬敯鐘伨銇犲瓙鐘仾銇仹鎴搞倰闁嬨亼銈嬭兘鍔涖伅鐒°亜銆恆kita dog puppy銆?绉嬬敯鐘亽銈撱亶,15,2018-02-06T12:23:45.000Z,"绉嬬敯鐘瑋""銇掋倱銇?|""""akita""""|""""inu""""|""""dog""""|""""Akita (dog)""""|""""瀛愮姮""""|""""puppy""""|""""銈嗐亞銇?""""",122972,3505,49,209,https://i.ytimg.com/vi/MnQYdnYWCPQ/default.jpg,FALSE,FALSE,FALSE,灏戙仐銇犮亼闅欓枔銈点儩銉笺儓銈掍粯銇戙仸璨般仯銇熸埜銇ㄦ牸闂樸仚銈嬨倖銇嗐亶銆併伨銇犳銈傞殭闁撱仩銈夈亼銇瓙鐘仹銇欍伄銇ч枊銇戙倝銈屻伨銇涖倱銆傘亽銈撱亶銇鍨嬨仺鐖贰銇屾畫銈嬪偡銇犮倝銇戙伄鎴搞€併優銈广偪銉笺仐銇俱仚銇ㄣ儴銈ゃ偡銉с仺绔嬨仭涓娿亴銈婇枊銇戙仸銇傘亽銇亸銇︽笀銇裤伨銇欍伄銇ч爲寮点倢銈嗐亞銇嶏紒,,,,,,,,,
J5T6Y4YDkGg,18.08.02,銆愪綔銈婃柟銆戠啊鍗橈紒銈儶銈搞儕銉墜甯炽偒銉愩兗,Stea craft /銈ㄣ偣銉嗐偅銉笺偗銉┿儠銉?26,2018-02-07T08:19:40.000Z,"銉忋兂銉夈儭銈ゃ儔|""鎵嬩綔銈?|""""銇娿仚銇濆垎銇戙儠銈°偆銉?""|""""绱欍倐銇?""|""""鏂囨埧鍏?""|""""100鍧?""|""""銉€銈ゃ偨銉?""|""""handmade""""|""""鎵嬪赋""""|""""鎵嬪赋銈儛銉?""|""""銉椼儵銉炽儕銉?""""",7634,177,14,7,https://i.ytimg.com/vi/J5T6Y4YDkGg/default.jpg,FALSE,FALSE,FALSE,銆堛儦銉笺偢銇粯銇戞柟銆塡n銉熴儖銈儷銉愩儬棰ㄢ啋https://youtu.be/nLxUQl0tNBs\n\n銆堛偢銉ｃ兂銈偢銉ｃ兗銉娿儷銆塡nhttps://youtu.be/42rZzq3XRtU,,,,,,,,,
